,date,review,rating,isEdited,title,userName,developerResponse
78,2018-02-06 20:36:58,"Avoid office if you have iPad 10.5”. You can’t edit your files they class an iPad 10:5 screen as a PROFESSIONAL user and as such if you want create or edit files, you may have had for years you can’t with out paying a thieving company a subscription.  I have a bought office for my laptop it’s a bigger screen but I don’t  have pay subscription on there. All the files I have used on there for years are now useless on my iPad.  Take my advice use either google drive and use either numbers or sheets you can use them for free on your 10.5” iPad and your lap top for free.  

If could give no stars I would in fact a minus would be more appropriate. 

Since update this week it does not work on iPhone 6.  How do people manage to knacker something that was working perfectly well. If it ain't broke don't fix it. 

Why the bloody hell do we have to sign in again every time you do and update it pisses me off big time",1,False,Useless,jaguarstr,
79,2019-05-17 15:26:35,I would give it a five stars but I don’t like the fact that whenever you do any modifications on a picture it sets the picture on the date it was modified. I’m not talking about the folder but rather the photo viewing section. So would like to be able to see photos when it was actually taken rather than when it was modified? So maybe instead of just setting pictures at a-z or old to new we can get other options please OneDrive.,3,False,Organised pictures,Stormers vs Bulls,
80,2021-02-13 11:42:11,"Transformed my business as now I have moved all my files online. That allows me to use my pc or iPad whenever or phone and this app is super user friendly. I get 5GB free which is loads for now. I run a property management company so excel is my best friend... Highly recommend his app over the others. I tried Google drive, didn’t like the layout and too many ads etc.",5,False,5 Stars,Irish8240,
81,2021-09-24 14:58:42,I decided to use Onedrive for image backup since I already pay the subscription for office 365 and that grants me 1TB of online storage. It has been really good for the past 2 years. The only thing that I would suggest is to make more easily to organize and delete photos from the app. Otherwise really good app.,5,False,Fantastic,"KJ,",
82,2020-07-27 09:05:49,"It seems that you are only after money! One drive wants to download everything, so you can charge more for more space!   Many are struggling on benefits; many old like me, 75, wife disabled, but you give no discounts. Your greed is obvious!   The rich get richer and the poor get poorer.  Do you care? 

Success in avoiding the snare of greed.
Those who are determined to be rich fall into
temptation and a snare. 1 TIMOTHY 6:9,10",4,False,To The Rich!,25:33,
83,2023-07-14 14:04:47,"I have always, until recently, been able to view my photos, that are stored on the OneDrive (approx 33,000 of them), on my iPad or iPhone, this has now become quite a chore and I certainly cannot scroll through them easily. Hoping it’s a temporary glitch or I’ll be moving them all somewhere that does allow this. Otherwise a good place for storing all my various files.",3,False,Difficult to view stored photos on iPad or iPhone,KenGW,
84,2019-03-05 05:28:44,"Works wonderfully until you realise that some of your files have been moved to OneDrive's recycle bin. This happened to me twice within two days. The whole point of cloud storage is to keep your important files safe, so this entirely defeats the service's purpose. Fortunately, there are many other cloud services out there nowadays.",5,False,Deletes your files on its own,Hoffman the Milkman,
85,2020-02-12 07:31:09,Great app. Can access everything on the go and share what’s needed. Only slight issue is that can’t view all your sharepoint in one list alphabetically - having this would make it so much easier to navigate! The majority of the files I access are via libraries and not being able to get them in alphabetical order means it can be a pain to find the right one - it’s the same online. The competing apps manage to do it just fine!,3,False,Great app - needs one feature!,Connor Pope,
86,2018-03-17 23:56:26,"I’m assuming there has been an update recently which has now stopped images or scans being uploaded to folders within my company onedrive account. 
Used to work perfectly so I can take images and save them on here, then accessing them straight away on my computer but for a few weeks I have had to now email myself to save anything.",4,False,Hasn’t worked since last few weeks,Graham.99,
87,2017-12-13 00:32:23,"But now, the one feature I use it most for (backing up and having quick access to my photos and videos) just won't work. Sometimes it 'finds' new photos that have been in the camera roll for days, and uploads some, not all, even after trying several times. If this ain't fixed, part of the advantage of having office 365 and the extra storage that comes with it will simply go to waste as I'll be forced to find and possibly pay for something else to ensure I won't lose access to my photos, should something happen to my phone... :(",1,False,It used to be good...,FMadruga,
88,2018-03-28 02:39:39,"I like the storage space on One Drive for my photos and store them in file folders, a slideshow facility would help, I currently have to look at each photo individually and manually move to the next one, it’s really handy to access from any device as the storage on my mobile devices always seems to be full, a good bonus for having Office 365 is this storage space for my photos.",4,False,Storing photos,KS388,
89,2023-01-20 08:50:45,"I think Microsoft is one of the worst companies I have ever had the misfortune to deal with. Everything to do with trying to contact them and manage my account is a complete nightmare. Recently my OneDrive expired and trying to access my account resulted in my surrender. After many attempts I just gave up. If I lose files that’s something I’ll have to live with. Plus I’m not prepared to pay Microsoft £1.99 per month it’s too expensive. In conclusion, contact difficulty together with the expense resulted in cancellation, and only one star  good riddance.",1,False,Recently deleted!,Lost again trucker,
90,2023-12-24 17:56:44,"Hi,
I genuinely like this app and I started using it for school and now I use it for both my personal and educational needs. Nowadays, the copy-and-paste option isn’t available after the most recent update. I would like to hear that it works again.
Thank you,
Anonymous 2805",5,False,Copy and paste it to be,roblox in the world,
91,2023-07-12 15:13:07,"In the most recent version (Spring of 2023) when I scroll back through historical photos, some will not load. This is frustrating because I can’t actually view the photos to do something with them. This is only the case for photos that are not present on the phone but it makes my choice of OneDrive as a photo backup kind of pointless. This only started to happen recently. Previously it worked well.",2,False,Good. But lagging on photo loading.,Pppancho chacho,
92,2020-06-18 15:00:01,"I wrongly assumed that any changes made on one device would appear if you later logged onto the drive, same account, with another device. It doesn’t. 

Changes made via my iPhone can be seen on that device, changes on my iPad can be seen on that device. What can be seen of each other’s changes seems to be random. Some files, some folders, but not everything. 

This app is of no use to me, as it is not consistent or reliable.",2,False,Changes aren’t universal or reliable so not much use to me.,PigWilbur,
93,2018-11-12 09:39:51,"Works alright, use it on an almost daily basis. HOWEVER, the file sharing service with onedrive is an absolute PAIN! Dropbox is mich simpler. Here, every single instance of trying to share some photo albums with someone includes me having to give them instructions how to access the bloody thing. Fix it! Giving someone a link should give them direct access. No signing or verification codes required. Or if there is a security issue, make it an option to add that stuff!",2,False,Poor file sharing... otherwise alright,TBab!,
94,2020-09-20 14:34:43,Initially very sceptical and not being particularly technically inclined I used it reluctantly thinking I wouldn’t use it. How wrong could I have been. Surprising how often you have wished something stored on your laptop was available on your phone. This app does the trick perfectly and if I can use it so can anyone!,5,False,One driv,mike Ive,
95,2019-05-06 13:52:56,"The app is good at being able to access your files anywhere! It lacks when I try and use the Apple Pencil. It has improved since one of the updates, but the quality of the brush strokes are poor when writing on PDFs. The other Microsoft apps like Word and PowerPoint all have pen features and they work amazingly with pressure sensitivity and such. It would be good if OneDrive could implement the same concept as the writing experience is horrible.

Update: in the latest update the pen button no longer works. I cannot sign anything using the app",1,False,"Generally good, except one thing",Kieran Garrattley,
96,2018-10-18 04:19:57,"Of late when you open one drive and when camera roll appears, when you try to open camera roll, it keeps on crashing and close the app. Had to delete and reinstall umpteen times. It still keeps on crashing. All this started after the new icon ‘access to camera roll’ started to appear on the app.",4,False,Mr,fed up of one drive,
97,2022-01-25 10:57:48,"A very handy app, but although I can see my updated files on my computer, they often don’t show up on this app.

A quick uninstall and re install sorts the problem, but it always seems to happen.

Not a big problem as it’s quick to sort, but slightly annoying",4,False,"Great, but I have to keep reinstalling",oldnhappy,
98,2020-08-31 18:52:21,"Great app which has been a lifesaver since my Microsoft surface tablet died and I thankfully had everything important backed up on onedrive. The app works well through my phone but when using it on iPad recently it is very buggy, going to the files tab more often than not just brings up a blank page and when it does load you click on your folders and they won’t load up, it just shows entire folders as empty when I know they have files and photos in (and I can see it perfectly fine on my iPhone).",1,False,Not working on iPad,Neon Blex,
99,2019-07-03 16:53:25,"This app used to be great, so much so I was happy to pay monthly for more bandwidth.
But the last few months it’s had major problems when uploading videos - it will start uploading, and then freeze for days (I currently have a video that been uploading since Saturday, it’s now Wednesday, and it hasn’t changed since Sunday...).
I submitted feedback on this and was told to delete and reinstall the app. I’ve done this many times now but it’s always a short term solution.
Think I’ll be cancelling my subscription...",1,False,Major problems uploading videos,JLC1981,
100,2020-09-19 20:59:50,"Just updated the app and now it won’t open! Never had a problem before. Have followed all instructions on Microsoft website and it still doesn’t work. 
An update on my app problem it’s fixed. Thank you very much Microsoft! Very happy to give app and Microsoft 5 stars!",5,True,Was great!,natsdarren,"{'id': 17919712, 'body': 'Hey there, thanks for reporting this issue to us. We fixed an issue causing crashes on iOS 12 in our latest update, version 11.49.15, available now. Please try it out and let us know if it works for you now. If the issue still occurs, please launch the app, shake the device, and tap ""Report a Problem"". If you update your review with your ticket #, we will be able to investigate quickly.\n', 'modified': '2020-09-16T23:07:23Z'}"
101,2017-11-15 09:16:16,"I love the app and use it near-daily to view documents. However, the app seems to have changed from scrolling down a document vertically to swiping across its pages horizontally. I have to say that this makes it harder to read as I can no longer bring each sentence to my eye line. Can we have an option to switch between these views?",4,False,Why the viewing change?,Etairpete,
102,2021-06-28 16:48:45,"Almost seamless on a windows pc. Ability to share with colleagues amazing. On a iPad tablet a different story as each app has its own file structure. If I add comments to a pdf I have to use the Adobe app, which saves to its own directory. I then have to open the pdf from the adobe directory and then save to OneDrive. That is I end up using two drives!",4,False,Nice to use on windows pc,Joethetaxis,
103,2021-06-18 21:35:36,"The biggest issue of the app is it doesn't upload photos at when the app is at background, even you set up the ""refresh at background"" in ISO setting as on. You have to leave the app on top all the time, otherwise the sync will stop! It'sa known issue as searched on Google. Very annoyed by this. Don't seem the developer is too bothered.",3,False,Camera roll doesn't upload at background,Weitian521,
104,2018-09-14 17:23:27,"The last update has left me with no means of looking through my documents (offline or online). I can access One Drive documents through MS Apps like Word, etc but this isn’t ideal when I want a PDF etc or even to review my photos.  My iphone app works fine - just my iPad Pro that I use for business. Not happy.",5,False,Update on 13th Sept killed it,MancPodder,
105,2018-04-01 14:54:34,"OneDrive has been around a while but finally it feels as though it has found the right combination of functionality, performance and device coverage to make it a truly fantastic service. A great Microsoft product that I feel sure will keep my most treasured family memories safe and secure.",5,False,Fantastic Service,Jgshero,
106,2020-07-08 20:03:33,"Love the app... 

Would love to see functionality added that would allow me to flick though documents without having to go back to the list of files.  I review a lot of single page documents in a single folder and this function would be a real time saver.",5,False,Makes life better,whitey102,
107,2023-05-09 06:26:10,"Works just fine one iPhon but when trying to put it as the main backup to my documents there is no such an option unlike before. Uploaded files continue to count when calculating space left on device. Can’t empty recycle him or do group commands , like delete, to involve too many files altogether in one action. But the rest of it is all good.",3,False,If adding more features,Dr Al -Oxford,
108,2019-10-16 22:53:12,"The new edition has a much worse pdf reader. Highlighting was much more elaborate in the previous edition, you could edit the colour, opacity, style. Now it is much more basic, you can only choose among preselected colours with no more editing, the palette designed to be pretty rather than functional. I do not understand why this step back ... it was one of the nicest pdf readers on the markets with the added benefit of syncing everything seamlessly, by not removing your files from the OneDrive app at all! Now we have to use another app to read pdfs.",1,False,Much worse pdf reader now,C0st4sM0s,
109,2022-10-26 18:39:47,"To be honest the concept is ideal for me but unfortunately I spend more time trying to get photo files to upload as the system keeps uploading 5 files at a time, completing but not actually finishing. It leaves all 5 files fully uploaded but not on the OneDrive and all other files are stuck in waiting.
Three days later I’m still trying to resolve the issue with one email per day because I’m on UK time and the person responding is on Pacific time.
Poor from Microsoft all round.",1,False,Download jams often,Aurora boatman,
110,2020-02-16 14:16:29,"It’s good to be able to share files and photos between my iPad, tablet and PC and know that changes made on any one of them will be reproduced on the others.
But be aware that nothing stored exclusively on One Drive will be available outside the range of your router (or will it?).",5,False,Very useful,Sap Aude,
111,2020-03-12 19:34:55,"I love and use Office 365 apps more than the OneDrive app itself (on iDevices) However, has anyone else found that OneDrive needs 2 updates?
With so few exceptions, every time I update MS OneDrive, it pops up another update within 0-12 hours.  I have enough data allowance.  It’s just curious that OneDrive MUST be updated twice in close succession. 
No other app that I use has ever done this on such a regular basis.",4,False,Double update,Woody Tree,
112,2019-01-21 10:29:43,"I’m not sure why there are so many negative reviews of this app. I’ve used OneDrive for a few years on my Windows PC and to have access to everything on my iPad, with easy navigation and previews, makes life much easier. Fast reliable integration.

Great app if you use Office 365.",5,False,User friendly - good navigation - simple but powerful,Event Procedure,
113,2018-11-21 16:42:24,"I have been using OneDrive to take notes on lecture and recommended to my classmates. However, after the new upgrading, it became more difficult to be used. The ink cannot show as soon as it did before, and it used to be edited by typing directly, but this function was disappeared. Also, the new board that was designed to help write clearly, but cannot be choose other colors. There are only 3 colors and cannot be returned. As a loyal customer, I am really disappointed with this upgrading. Hope this can be improved next time.",1,False,New upgrade,elliehung,
114,2017-09-29 05:57:44,"Still doesn’t integrate into the Files App properly - rendering most of the benefits nonfunctional. Again, MS not wanting to play with Apple properly. Just as Apple often go out of their way to not work with MS. 

About time they realised we’re sick and tired of their stubborn refusal to get things working to the benefit of the USER. 

This constant half-assed attempt by both sides is becoming tiresome. If you can’t sort out your act MS, I’ll simply move my subscription to Dropbox, who seem to be working to make their ecosystem work properly with IOS 11.",1,False,Still doesn’t integrate fully,alcyone7,
115,2022-04-03 18:18:32,"I use this application all the time and transfer files to ou my email, every day for my work. To be honest usually faultlessly, since the update 3 days ago this stopped. The file Noel’s don’t load into my email account and when you return to one drive it has frozen. The only way you can go back as the back arrow doesn’t work is to close the application and re start it. As I said application is normally faultless and works seamlessly. 

One drive developers can you please fix this issue asap many thanks 

Regards 

Mick",5,False,Re file transfer and freezing issues,Teatime192009,
116,2023-09-10 09:03:56,"I was a Dropbox user but moved to OneDrive when I saw that you get 1Tb included with MS 365. One drive is kind of baked into windows and MS 365 - I don’t like that MS push it down your through. That said, It does the job and I saved the annual subscription to Dropbox. I do find it a bit slow sometimes to synchronise between all my devices.",4,False,Not as good as Dropbox but it’s included with MS365,MickP01,
117,2023-03-16 17:35:08,"I got into One Drive about 8 years ago after losing photos and documents when my hard drive crashed and my external backup failed.

I find it easy to use and I love being able to access my files from wherever I am and on my iPad, my laptop and my phone.

Highly recommended.",4,False,I like One Drive,Mendip Lion,
118,2021-03-16 23:53:34,"After the recent update I can no longer download or even view stored videos.
This app used to be good and up till recently I would have given it a minimum of 4 stars now since the update it’s annoying that Microsoft broke the app",5,False,It Used To Work,MrE1960,
119,2020-05-01 12:00:02,"The app works great (albeit my employer has locked a lot of the functionality out of it). 
There is an issue where it constantly shows me having notifications but I can’t see what they are when I open the app & they never clear no matter what I do. 
MS support advised to clear the account settings, but that just logs you off and when you sign back in the notifications start reappearing.",3,False,Notification issues,Stu Dunny,
120,2019-08-10 10:59:30,Without slipping into hyperbole OneDrive is basically awesome. I use it at work and home and it has transformed how I use technology. Everything lives on OneDrive and is accessible anywhere. I can share all my files straight from my phone. I pay for MS office (like £5 a month or so) and get a TB of OneDrive storage. It’s great tech that works. And it works great on the iPhone.,5,False,Awesome,Jonski13,
121,2017-09-27 22:30:34,"Absolutely brilliant app. Saves space on your phone/ device. Pics you take can automatically go straight to your OneDrive account rather then moving them individually. I love this app 10 out of 10. Great app highly recommended to download. And
To top it off it's so easy to use. So user friendly 💯%. Thanks OneDrive. User craig1dj",5,False,Fantastic app,DJ Craig D,
122,2017-12-27 22:44:58,"Been using this for years and always served me well. Recently, I upgraded to a new iPhone and the app wants to add pics that appear to be duplicates from 4 years ago into the camera roll backup. I went through the motion of uploading these again, and since I upgraded to the latest version of this app, it’s doing it again. 
Very frustrating. Naming convention for all pictures has remained the same on all devices. 

It would be handy that once a file has been queued in the camera roll back up, that you could be able to delete a file, in this case a picture, so that it’s removed from the queue. 

Used to be a great app, but with recent issues, it’s going down hill in my opinion.",3,False,Recently it’s a step back,Nomad8219,
123,2023-02-11 11:28:18,"Since the IOS update I can no longer open a photo file and scroll through my images although in the photo tab I can 🤔 currently one drive barely works on my laptop frequently crashes, for a huge company to maintain a lousy service take some doing. One thing breaks and fixed and that in turn wrecks the app, update still crashes and offers up a limited amount of file on a subject even though more a correctly listed",1,False,Getting worse,Pandahat,
124,2018-06-04 22:19:17,"It’s probably the best means of cloud storage that I have used however, certain photos become unable to upload, as well as this photos on the app take a long time to fully load which is frustrating when you are trying to browse through. Overall an ok app even with this annoying feature",4,False,Good but...,Otur05,
125,2018-11-15 00:12:05,"After trying out google and the BT cloud this app is by far the best. I like to keep emails and documents stored safely and this app is brilliant for this. It can transfer straight from my email to one drive.

Also pictures are stored will ease and access to this can be found from any device.",5,False,One Drive Simple but brill,PNE Paul,
126,2022-08-17 10:31:57,"I have altogether 6TB of space why do I have to login separately into to use the drive. I’m paying a monthly family subscriber when others are members of my family. Please change the way and improve one drive forever so that I can enjoying it to the full. It’s a wonderful, great Microsoft app and it’s a pity that other members of the family drive can only be used when logged in and that can be be a lot of hassle & inconvenience when working online. 
Hep and I proof tat and let me know ASAP!",1,False,One drive,Tan Tanna,
127,2022-02-19 14:32:10,App is good as cloud storage but really weird when it comes to syncing Camera Photos. It lacks functionality when compared to native apps from Apple or Google. It would be really convenient being able to use OneDrive as the only storage subscription (bundled with Office 365) for everything - including mobile Camera gallery.,3,False,Good but not for Camera Photos,El King Arturo,
128,2022-01-30 09:19:53,"The IOS Files app is unable to search within OneDrive, which makes OneDrive pretty much useless on IOS. The only way to search for a file to attach to an email in Mail is through the Files app, so this makes OneDrive pretty useless for serious use in the Apple ecosystem - Google Drive works OK as does iCloud. Looking online the problem has been reported many times but never fixed.",2,False,Can’t search within Files app,DAF890,
129,2020-10-24 13:22:11,"Works well generally but went haywire for last few weeks ( didn’t sync iPhone photos & showed random ones) Updating iOS from 13 to 14, deleting app & reinstalling app fixed problem. 

Doesn’t sync photos until app opened 

Doesn’t sync iPhone burst photos (rapid fire photos when u hold down trigger button) which is annoying.",4,False,V Good - most of the time,Ti Moth,
130,2020-07-09 17:11:15,"Generally speaking, I dislike the update this time. I would rather use the older version. The pdf annotate function of OneDrive is yet to improve, especially for hand writing. I wonder why the hand writing function of Microsoft apps like OneNote is significantly worse than that of Notability and GoodNote. The only reason I keep using Microsoft apps is the large free online disk volume.",4,False,Unsatisfying Update,考生4075号,
131,2020-05-03 09:01:29,"You can’t view files in one drive via the files app and an unknown error message appears. Even after deleting both apps and reinstalling the connection problems appear again. I’ve deleted the accounts in one drive and set them up again but - Unknown Error message appears again. 
Hope One Drive fix this soon as other third party connections, such as Google Drive connect perfectly.",2,False,Connection issues with iOS Files app,Stevenjeve,
132,2021-01-31 09:44:29,"Amazingly easy way to access PC Windows files from my phone. I have also created new files eg spreadsheets on OneDrive from my iPhone, using the Excel app, for access from my PC later. Only reason not to give 5* is that there is no easy way to access Outlook archive files via OneDrive.",5,False,PC on a phone,xenon789,
133,2018-06-19 12:50:35,"On iOS 11 apps will send you to the Files app to save a file in a new location. If you select OneDrive and Add it appears to have been saved in the cloud ... except it hasn’t. OneDrive will actually cache the file locally until you select the file again in the Files app, select share, OneDrive, and finally click on upload. 
UTTER FAIL
If I save a file to a cloud location I want it uploaded NOW, not at some later date. This aberrant behaviour renders OneDrive not only useless, but dangerous and is just a recipe for lost data.",1,False,Not fit for purpose,Kerelski,
134,2023-02-10 22:27:24,"For a file manager/cloud storage platform, it’s really odd that there’s no way to show file extensions - when I’m looking at a long list of file names, it’s essential to be able to see what’s a PNG or JPEG or TIFF etc. 
Please add a settings option to show file extensions or better yet, make it the new default behaviour.",4,False,Great except for one thing…,ben_mw,
135,2022-12-08 19:11:03,Took some videos on my iPhone for work. Tried to upload multiple files to work one drive account and it went through the processing screen but didn’t get to the upload screen. Ended up having to upload one at a time which added time to the process. Weren’t even large files. 75MB largest.,3,False,Bug,F074875,
136,2021-04-01 17:48:37,"OneDrive is fine - it does what you want it to and the app is fairly simple to use. But oh my god, the document scanner feature is awful! If you’re going to have an “intelligent” document outline recogniser, at least make it work! It’s so laggy at the moment that I basically always have to manually adjust the outline. Sorry to say it, but Evernote’s equivalent feature works much better",3,False,"Fine, but awful scanner!",NotForResus,
137,2020-06-03 06:52:54,"Google Drive has made my life so organized and neat! All my files for school used to be all muddled up, but now I can easily find what I want very quickly and VERY easily! You can also have multiple accounts on this app which I find AMAZING! I would definitely recommend this brilliant app.",5,False,Organized!,Caramela_08,
138,2019-10-20 07:48:20,"OneDrive is honestly amazing 

I tried using multiple online drives and this one is the best since it automatically syncs files to my computer super quick making my coding work very easy when having to switch from computer to computer 

thanks",5,False,Just what I needed,tvgubt sbt,
139,2019-08-25 08:47:37,"We use this at work for issuing paperwork.
Love the way we are able to sign off and edit forms without opening them in “other apps” makes it almost perfect.
It’s great except....when we stop sharing files the location remains, although the access has gone.
It’s a bit annoying as we now have a mile long list of shared folders which aren’t actually there 🤷🏻‍♂️.",3,False,Great use for work,Big bear picks,
140,2017-12-07 00:35:25,My phone storage only had 8gb and was forever frustrating me as notifications kept recurring telling me I didn’t have room for any more items. I decided to get one drive and had saved me from all the annoying notifications. Highly recommend and free to use. Fabulous!,5,False,Amazing,hol765,
141,2018-09-25 18:22:06,"Photo auto upload now with no option to turn off, creates folders within the camera roll with annoying file names like 2018 and 09! 
So the pictures you used to be able to access from the camera roll instantly you will now need to click on 2018 and then on another folder ie 09 the month! 
Absolute rubbish, at least give us the option to turn this unwanted feature off please!!",2,False,Don’t update to latest version,VInfinion,
142,2017-10-26 08:38:51,So easy. I used to use Dropbox but switched when advised by my it guy because OneDrive is cheaper for more storage. All the documents on my hard drive is available to me from anywhere with a  WiFi Connection and that’s great! 😊,5,False,"No effort, love that I can access everything from anywhere.",Carole Cruising 4 Deals,
143,2023-01-29 21:41:18,"Please Microsoft listen to these reviews.. and add drag select… we’re working with photos here thousands of them. I’m not going to select them individually…

I take that back… Microsoft amazing app support, fairly quick response.. I think it deserves 5 stars",5,True,Please add drag select,boysy56(,"{'id': 34445295, 'body': 'Hello, there is currently a bug that does not allow for drag to select to work with 1 finger, but this feature still works if you drag to select with 2 fingers. Please try this out and let us know if that works for you.', 'modified': '2023-01-23T21:24:14Z'}"
144,2023-07-27 14:14:33,"Update: I uninstalled and reinstalled the app. The delete option reappeared 🤷‍♂️. 

Latest update, the option to delete a photo has disappeared. Can we have it back please. Also when I click on a photo to view, it brings up that photo for a split second and then changes to a different photo.",3,False,Delete button has disappeared!,Ajdljyr,
145,2019-01-10 23:16:51,Been using one drive since it launched under skydrive banner. Works well especially for backup of pictures so i dont have to pay for icloud as i get 1TB with O365. Found it just keeps getting better with more options and features.,5,False,Good System on any device.,barron121,
146,2020-08-23 13:00:11,Suddenly I can’t use the App any longer after your updates in these last few months. I cannot even load my folders anymore. Keeps crashing all the time after recent updates. I have uninstalled and reinstalled the App but it doesn’t respond at all. I tried to sign out but it keeps crashing. In fact I am very disappointed about how this App has behaved these last two months. I always have to use the browser to get into my files. Please resolve this.,1,True,The App has become buggy,apstein,"{'id': 17246151, 'body': 'Hi there, we\'re sorry you\'re experiencing this. The next time this happens, it would be helpful if you could open the app, shake the device, and tap on ""Report a problem"" and send us feedback there. This will send us logs that would allow us to investigate. Please edit your review with the ticket number you receive in email so we can investigate further.', 'modified': '2020-08-12T21:26:23Z'}"
147,2018-09-20 11:50:35,"Overall I greatly enjoy OneDrive and it has helped me a lot with syncing files across devices.

I recently noticed an unexpected change that I am not sure if it’s due to the app update or the backend website change.

OneDrive now automatically created sub-folders in the Camera roll folder, one for each year and within those there are folders for each month (only for months with photos). I haven’t opted anywhere for such a change and did not find a relevant setting to undo this behavior. 

Please give your customers the option to choose how they want their camera roll to be backed up.",4,False,Camera roll sub folders?,JasonPap,
148,2018-08-22 07:59:01,"This app is awful if you lose your internet connection or want to work on files when you don’t have the internet (E.g. train or tube). 
The PDF editor has the ability to lose comments you make on files without warning. The software will allow you add as many comments and you have no way of knowing whether they will be there when you close the file and reopen it. 
This could be such a good application to allow smart working but has been poorly implemented.",1,False,Awful offline use,LoweFraser,
149,2023-08-12 09:29:51,When searching the function for places in alphabetical order by place name has gone. This was the most useful part of this. Now looking to find other storage options that allow this. What was a superb app is now useless. When you hit explore and then places and then all it’s in no relevant order … put it back please,3,False,"What was great, now not !!",si-88,
150,2022-08-20 11:55:30,"This is an app that does not seem to care about the desires of its users: Notifications which appear even though they’ve been switched off, constant attempts to get users to back up Files they’ve selected not to be, back up operations starting without confirmation, etc. I’m sure it’s a good app if you want to cede control to all your files, but not if you want to maintain any control.",2,False,"Insistent, annoying, poor UX.",Bigears4299,
151,2021-05-10 07:16:17,For the most part OneDrive has been great. I don’t need to do anything and it quietly updates my photos into OneDrive. Only I just upgraded my phone from an X to a 12 with more storage and so instructed my iPhone to sync all my images to my phone. OneDrive has now took it upon itself to re-upload all my photos. All 46gb of them. Thanks Microsoft.,3,False,Beware of changing phones,elmuziko98,
152,2018-05-25 09:50:44,"I love the one drive app, it’s kept all my photos backed up, in one place, no matter what device I use to take them.  My iPad and iPhone photos are in the same place as all my photos from my prior phone (Samsung) and I can upload photos from my computer into my one drive and they’re all in one place without much effort!",4,False,All my photos backed up!,RunnerGirlBeth21,
153,2017-10-19 20:01:03,"I believe this may be the third review of this app which mentions the files app but I want to say it again:
ADD SUPPORT FOR THE iOS11 FILES APP!!! 
I know there are many people who would love to see this feature. There have been (at time of writing) about three updates to onedrive since iOS 11 was released and countless others since the public beta was released and yet not one of them has added support. This feature is long overdue! I hope you read this and listen to your customer support more.",1,False,Please add support for the files app!,grumpy iOS user,
154,2022-10-07 15:42:48,"This is a great app in iPad. I would primarily use it for storing, reading and annotating pdfs but a couple of extra features or tweaks that I would like to have are:

The ability view single pages and have horizontal scrolling. 

The Apple Pencil handwriting smoothing fixed as it feels very unnatural to write and draw on pdfs.",4,False,Good but needs a couple of tweaks,BLDuncan1,
155,2021-10-01 14:45:15,"The app is great as a sync tool to allow working easily on the laptop and iPad or phone. However, theapp is not optimised yet for iPad.I am missing good pencil support and split screen doesn’t allow multiple windows. These are very inconvenient if you’re working readily with multiple pdf documents, or annotating a lot. I hope Microsoft works on these.",3,False,Lacking features,Julian3157,
156,2018-07-03 20:07:28,"Working seamlessly with all office apps it is great value when packaged with Office 365 offering 1TB of storage. Have had no problems with any of my files syncing when updating using iMac, PC or iPad as I use multi platforms and devices. It just works which is what I need reliable cloud storage.",5,False,Excellent seamless cloud storage,Runningrob7,
157,2023-11-16 08:48:51,Great product. Updates across all devices immediately and not like the slow iCloud app! With my memory fading the Notes app is great way to jot down ideas & reminders and sync across all my devices to pick up where I left! No regrets,5,False,Love it,Spidey99,
158,2020-12-13 08:37:08,"Top notch cloud storage, I love how easy it is to access my documents across multiple devices. I can start working on something from my smartphone, continue on my tablet and finish on my laptop without missing a beat. Would highly recommend!",5,False,Ease of access,Olu-star,
159,2020-07-16 11:08:27,"Great to be able to file information you can get to from your phone, lap top or iPad.

Great to always have access to insurance docs, photos you want to share and occasionally see work documents so you can change the work environment to a beauty spot.",5,False,One drive,tedgarner,
160,2018-02-13 18:09:37,"I use Office 365 for home. Apart from the great office apps the almost infinite OneDrive capacity means I could ditch a storage only provider, get more space and all the office apps at the same price. No brainer. OneDrive has got a lot better over time too. ICloud - way way too expensive. I use OneDrive on my Mac and iPhone.",5,False,Saves me so much money,Girwin xx,
161,2019-11-20 21:15:59,"Every week you seemingly update but you are still not sorting the issue with iPad Pro (possibly all iPads).

The issue is the clear cache does not clear the cache! My junk files are ever increasing in size and OneDrive now sits at almost 1gb on my iPad. These aren’t offline files. My iPhone 11 Pro deletes the cache just fine—i spoke to your tech guy online who confirmed this bug . . . So why are you seemingly making no headway with this? It’s beyond annoying.",2,False,Sort out iPad issues,baybud,
162,2024-01-15 11:11:37,"I’ve been using one drive for a while and need to access my files on the go. I’m experiencing issues with syncing and docs no longer being available. I’ve been going round in circles with support articles and no ability to make contact with an actual person. This tech is great when it’s working, but when it’s not the lack of support service other than FAQ articles that then don’t work is appalling.",1,False,Sync issue and no support,Nickname00014,
163,2023-08-19 17:12:09,"As of 19 Aug 23 the PC version has a major issue.

My files are stored in a folder called OneDrive in the documents folder on the PC.  It won’t allow me to deselect files and folders but gives a message that “the folder contains the Windows Documents Folder which is important to Windows and is currently pointing to OneDrive”. 

I have deleted the programme and downloaded a fresh copy from Microsoft. The problem recurred with whichever file I select. 

I contacted tech support and the guy remotely connected to my PC claiming he would not touch any personal files. He then proceeded to start trying to move files around. 

His fix was to log out of OneDrive and log back in setting the destination folder back to the default!

That’s not a fix, that’s a work around!",1,False,Update issues,Microsoft dont like apple,
