source,review_id,user_name,review_description,rating,thumbs_up,review_version,review_date,developer_response,developer_response_date,language_code,country_code
Google Play,394c7c99-7fa8-40e3-a5dc-2ac227705d76,Jess,"It sucks, you can move your pictures for example onto the app but it won't let you get it off and I am having a hell of a time trying to get any help or report any issues. Plus they want you to pay for it and it is not cheap! I want to delete the app so bad, I've only had it for an hour and I am going to end up losing all my photos, documents, and everything else it uploaded. Do not use this app",1,1,,2024-05-06 10:29:21,"Hi there. If you're looking to save files to your device, please follow these steps: https://help.dropbox.com/installs/export-files-mobile. We'd also like to note that uploading files to the mobile app doesn't remove them from your device. For assistance, please contact our team on X at @DropboxSupport or Facebook at facebook.com/Dropbox. Thanks!",2024-05-11 05:25:23,en,us
Google Play,d16ba4f0-c1bc-4f5a-95c9-a3fef6b73fbb,Rebu Juarez,Nice,5,0,,2024-05-06 08:42:48,,,en,us
Google Play,15190cef-9a0c-410b-9c4b-daae07e74709,Logan “MFnLogan” M,"Works good for me, 2 free FB of photo storage more simple to use than a Google photos most the time",5,0,374.2.4,2024-05-06 03:07:44,,,en,us
Google Play,1c397e6a-08ba-4bb9-8d1a-d8ea22019277,Michael Evaristo,"something changed recently, used to be able to access my desktop backups on mobile...also was able to access files on my desktop..now when I create a new folder on my desktop, I can't access it from my Dropbox mobile app..used to be in the PC backup under desktop... causing me lots of issues..",3,1,374.2.4,2024-05-06 01:09:55,"Hi there, thanks for reviewing our app. We really appreciate you taking the time to share your thoughts with us regarding the visibility of your backed up folders on our mobile app. We'll be sure to pass your feedback on to the appropriate team on your behalf. Thanks again!",2024-05-17 01:46:38,en,us
Google Play,a6d2f259-bb54-4e99-b3e7-05d952f497f0,Down Town,good,5,0,374.2.4,2024-05-05 23:22:09,,,en,us
Google Play,c8340e06-6d95-44cf-b4b4-1321e9c0a3fd,Kevin,Best app ever!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5,0,374.2.4,2024-05-05 22:25:40,,,en,us
Google Play,db445a78-dcfe-4b37-ba0a-9022c2503dac,Jessy Karma,So I couldn't pay the subscription and Dropbox deleted ALL MY WORK. ITS A SCAM. IT WILL DELETE ALL UR FILES,1,1,374.2.4,2024-05-05 21:47:23,"Hi, we’re sorry to hear that. It’s important for us to note that if there's no activity for an extended period of time, our users receive an email notification and are prompted to take action in order keep their account active: https://www.dropbox.com/help/security/email-about-inactive-account. We appreciate you sharing your experience with us.",2024-05-11 05:13:40,en,us
Google Play,b3650df9-6704-4fe7-b7fb-9fdccc149a95,John Cunha,"The synchronization feature has stopped working, with no justification or reasonable explanations in the literature. I would strongly recommend staying away from this tool unless you are backing up data from one source only",2,1,368.2.2,2024-05-05 20:40:40,"Hey, John, we’re sorry to hear about that, and we’d like to take a look with you. If you’d like to reach out to us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com, for some troubleshooting, it would be great. Thanks!",2024-05-10 19:47:16,en,us
Google Play,7ffe69ae-27bb-425c-9f02-c63fe4132a09,Christine Ver Ploeg,"Suddenly won't let me access files. I have plenty of available space, have successfully been using this for years. Now getting only messages to upgrade, but why would I if still won't be able to access? I would like to access one more time to download all of my files and relocate them elsewhere.",1,1,374.2.4,2024-05-05 20:26:34,"Hey, Christine, we’d like to take a look at this with you. Go ahead and reach out to us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com, with more details, and we’ll be happy to help in any way possible. Thanks!",2024-05-10 19:44:15,en,us
Google Play,dec20d19-5b01-4e1e-97de-9f4995ba3abc,Dani Hebert,(optional}8,1,0,374.2.4,2024-05-05 20:03:07,,,en,us
Google Play,69a2927d-74ea-4cdd-955c-66bc2ff659c2,sagar rathod,Very good,1,0,374.2.2,2024-05-05 19:35:15,,,en,us
Google Play,bcc5d0a0-5079-4b92-84ff-488bc30364d2,Mike Rudnicki,Most of the time the app works well for file syncing however my major bug bear is that you cannot view a single photo without some sort of slideshow/auto scroll and no way of turing it off! Very frustrating,4,1,374.2.4,2024-05-05 16:08:26,"Hey, Mike, we appreciate your review. We’d like to take a look at this with you. If you’d like to get in touch with us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com, it would be great. Thanks!",2024-05-10 19:38:54,en,us
Google Play,c5adbf74-0a72-441e-9506-20428ecc138a,Joann Woodson,Great!,5,0,374.2.4,2024-05-05 10:01:04,,,en,us
Google Play,8a44e733-ad96-4aea-9e00-f7f99b25b514,Segayi Abdul,"Why images is no longer showing in my app , yet I have updated chrome and dropbox.",3,1,374.2.4,2024-05-05 09:55:57,"Hey there, we appreciate your review. For any issue you may be experiencing with our app we encourage you to reach out to us on Twitter at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com, so we can have a look with you, and assist. Thank you!",2023-09-19 15:20:53,en,us
Google Play,1f9437ce-1e20-4bea-b074-007daeab5323,Andrew Fishman,It only works SOMETIMES. I'm looking for an alternative.,2,1,374.2.4,2024-05-05 02:19:05,"Hey, Andrew, we’re sorry to hear that. For any issue you may be experiencing with our app or services, we encourage you to reach out to us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com, for help. Thanks!",2024-05-10 19:35:07,en,us
Google Play,b15ecb9b-ce2b-4863-9574-7095ec393d35,Muma Ramson,Wow 👌,5,0,,2024-05-04 23:15:08,,,en,us
Google Play,54bd1ee1-1655-4fd6-9d76-ae46b9462e05,Susan Tenney,I have no files in Dropbox...why does it say I am using 760GB of storage? I cleared out my Deleted folder too! Dropbox has just lost a paying customer. I have signed up with another server who charges me less per month with the same 2TB storage. I am tired of complaining about the mess with the new update and nothing has changed 😔,1,2,374.2.4,2024-05-04 21:56:38,"Hey, Susan, have a look at your account’s Plan page https://www.dropbox.com/account/plan and your Backups page https://www.dropbox.com/backup/all to see what’s filling up your space. For more, reach us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com. Thanks!",2024-05-09 18:23:03,en,us
Google Play,b8870f0e-1d18-4915-9e2d-b518761aadb9,Abdullah Hakimi,Excellent,5,0,374.2.4,2024-05-04 21:28:02,,,en,us
Google Play,2ab22a3c-a93e-4150-9284-25e587e40be3,Sam Douglas Reich,"COULDN'T USE. YOU CAN NOT DEFEAT THE POLICIES LAID DOWN BY THE GOOGLE COMPANY. TO DATE SEEK MEETINGS WITH GOOGLE AND FOR A CHALLENGE, CONTINUE TO SPEAK TODAY'S TIMES AND DEBATE THE NEW METHODS OF PROFIT BY SOLVING THE GOOGLE COMPANY'S PROBLEMATIC REALITY THEY ARE IN WHEN THERE APPS ARE STORED AWAY IN THE HUNDREDS; IF NOT THOUSANDS SO THAT YOU MIGHT BECOME #1 ON THE MARKET FOR INSTALLING ALL DATA ON THE CUSTOMERS ANDROID, PC, OR IPHONE.",5,0,,2024-05-04 20:57:18,,,en,us
Google Play,783b06aa-54e3-407d-8c7f-1c28192469ba,Shelley Emery,Easy to create,5,0,374.2.4,2024-05-04 20:29:48,,,en,us
Google Play,f9ff2828-4ec4-4cc5-8491-516e7ae41f22,Mark Raught,"More companies adding unnecessary AI. Dropbox says no scanning for now, but I think profits will guarantee that my data is unsafe in the future. AI added so I am removed... And uninstalled.",1,0,374.2.4,2024-05-04 19:33:51,,,en,us
Google Play,ad6f1d44-0d45-4d52-89f9-57ee59a19381,Kelvin Phiri,"The app is nice and pretty cool, provides extra storage space that is credible and safe",5,3,374.2.2,2024-05-04 17:31:09,,,en,us
Google Play,d2a790bb-d869-49ba-8aaa-6168b0a9855d,Victor Zarev,I am here for more than 13 years. Wonderful,5,0,374.2.4,2024-05-04 14:56:46,,,en,us
Google Play,e95e1fde-6fbd-4c3c-857a-f8530b9941d3,J C,"It works nicely, but my files / filenames get updated and moved around.",4,0,374.2.4,2024-05-04 12:56:04,"Hi there. We’d like to hear about your experience in more detail. If you'd like that too, please post on our online Community https://www.dropboxforum.com/, or contact our team on X at @DropboxSupport or Facebook at facebook.com/Dropbox, so we can gather more information. Thanks!",2024-05-10 04:44:32,en,us
Google Play,6895fccb-4e00-43ee-a625-1010b851b5b7,पं रविकांत बैसान्दर,जय श्रीराम,5,0,374.2.2,2024-05-04 11:49:35,,,en,us
Google Play,ea7ee013-b963-4dc2-a246-d0f7764d102b,Davide Fiorini,"Non mi piace il fatto che quando clicco sull'icona di condividi, non si può scegliere se condividere tramite mail o altre applicazioni ma ti obbliga a convivere il file tramite link Dropbox. Molto chiuso come sistema. Inoltre adesso non di vedono più le cartelle del backup del pc.",1,3,374.2.4,2024-05-04 11:29:07,,,en,us
Google Play,e96fdcbd-c5e6-4d50-977a-fd496809b88b,Sean Eryl Clyde Chavenia,It just make my phone too laggy and when I uninstalled it my phone did not lag and it was too useless,1,0,,2024-05-04 11:06:56,"Hi there. We’d like to hear more about your experience. If you'd like that too, please post on our online Community https://www.dropboxforum.com/, or contact our team on X at @DropboxSupport or Facebook at facebook.com/Dropbox, so we can gather more information. Thanks!",2024-05-10 04:43:17,en,us
Google Play,8e0aa1da-bc43-40ed-a457-2882307cb95b,Dionisio Dionisio L. Villo,This is good app he give me free 2GB,5,0,374.2.4,2024-05-04 06:50:15,,,en,us
Google Play,9f9a49e5-175d-4b65-8814-9ac9f1a33f99,Scott Thompson,Work good I would recommend it,4,0,374.2.4,2024-05-04 03:03:56,"Hi there!

Thanks for taking the time to review our app. We're glad to hear that you're enjoying it.

Happy Dropboxing!",2024-05-10 04:41:47,en,us
Google Play,fe13eddd-fa8e-4034-9d8e-8d0ccaee7c60,Andrew Basset,"Excellent, anywhere, anytime 👍",5,0,374.2.4,2024-05-04 02:45:33,,,en,us
Google Play,b7e11e21-40ad-415d-b6d0-e5558885ac93,Arlin Thompson II,"Even though I'm a paying customer and there were zero people ahead of me in the queue for live chat and still took over 15 minutes for someone to respond. Be forewarned, even though the app is pretty good, the customer service is terrible. I was reaching out to customer service because my scan data being sent to Dropbox all the sudden stopped working.",3,1,374.2.4,2024-05-04 02:12:08,"Hi there! We appreciate you taking the time to share your thoughts with us, and we'll make sure they reach the appropriate team on your behalf. Thanks!",2024-05-17 01:27:53,en,us
Google Play,010dfb5d-51b2-49ea-8fd7-1cbc130c6fb6,Bob Dawkins,"Works fine on PC or browsers but app sends code to login and instantly says, code failed to work.",1,0,374.2.4,2024-05-04 01:27:16,"Hi there, sorry to hear that. If you haven’t already, please uninstall our app, restart your device, and install it again from the Play store. If you still experience the issue, please post on our community https://www.dropboxforum.com/, or contact our team on X at @DropboxSupport or Facebook at facebook.com/Dropbox, and we’ll take a look. Thanks!",2024-05-10 04:38:58,en,us
Google Play,296577ac-327c-419a-925c-0c87f2c0be2b,Timothy Brooks,Drop the email.with file on my box,5,0,374.2.2,2024-05-03 23:38:42,,,en,us
Google Play,a3675a05-1008-43d6-8cbd-37b09f5eafe3,Jonathan,I used to use this app constantly but the loading and downloading has gotten unbearably slow and I really hope it gets fixed.,1,1,374.2.4,2024-05-03 22:45:47,"Hey, Jonathan, we’re sorry to hear about your experience. If you’d like to get in touch with us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com, for help troubleshooting, it would be great!",2024-05-09 18:29:52,en,us
Google Play,149f1c84-28cf-45a5-9602-80379a5f88fd,Nima Selden,Helpful,4,0,374.2.4,2024-05-03 21:28:46,,,en,us
Google Play,78ce5ded-5b1c-4db8-8ab9-0458e96ae144,John Lorenzini,Good,4,0,354.2.2,2024-05-03 20:50:36,,,en,us
Google Play,a149889d-89fb-450a-9484-c24ccbe2ca33,Steve Sanders,Works well,5,0,372.2.4,2024-05-03 20:35:27,,,en,us
Google Play,b9001b35-86fc-4966-9e8c-d50ac4cb6734,Craig Shoun,"love it, easy to use, especially when u have to unzip a file",5,0,372.2.4,2024-05-03 19:01:59,,,en,us
Google Play,1f715097-ab94-423c-9696-58545c4ad8e7,Solomon Munro,Don't waste your time your better withoutthe app website works better. Plus too many ads. 17 buck for garbage,1,0,374.2.4,2024-05-03 18:14:13,,,en,us
Google Play,b936a8a0-4c93-47e4-959b-e0b65708f37e,Milo Brown,"I'm unsure of how much it works out for the OnePlus Nord 5G phone System but I have to use it first to decide if I need to change my 3 star rating because I have no idea 💡 of how the Dropbox secure cloud has seamlessly and effectively uses each application for the best version of the system app, but I will say that I am sure gonna be back in the future if I need to make a decision change for a better rating than a 3 star ⭐ rating for sure 😊😀...",3,1,374.2.4,2024-05-03 14:49:27,"Hey, Milo, we appreciate your review. For any issue or question regarding our app or service, we encourage you to reach out to us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com. Cheers!",2024-05-09 18:27:17,en,us
Google Play,4e4dc814-b649-408c-9876-2b2cc690b7e5,Anastasia Vega,easy to use,5,1,374.2.4,2024-05-03 11:42:02,,,en,us
Google Play,e8a052af-d8ce-4064-8e88-4a40e54812c9,Mary Coleman-Wilson,None,2,0,,2024-05-03 09:34:19,,,en,us
Google Play,ffc205c4-2f51-430e-9e1c-397a9b196527,Abdullah Sultan,i love you Dropbox,5,0,374.2.2,2024-05-03 08:18:19,,,en,us
Google Play,99355625-caf9-47f3-a2b0-85dc1b354b2b,Bro Hill,Very h.appy as a new user,5,0,374.2.4,2024-05-03 07:10:03,,,en,us
Google Play,a26ea4d8-9ba9-47ea-833d-abb980f077fd,Hugh Brown,"I can't see my photos. No technical assistance, just monthly billing.",1,1,,2024-05-03 03:14:26,"Hey, Hugh, we’re sorry to hear that. While logged in to your paid account online, you can contact our support team from https://www.dropbox.com/support. Alternatively, you can reach us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com, for help. Thanks!",2024-05-09 18:25:27,en,us
Google Play,3f272732-a70d-4893-816c-fb0375b13301,eversammy,great,4,0,340.2.4,2024-05-02 22:05:04,,,en,us
Google Play,ab96eca0-9189-4257-ad99-33c005cfb089,Clay Moore,"Worst app I have ever used. Supposed to be for file transferring yet freezes every time I try to select files on my phone. I cannot even browse the list because the list never loads, it's just a blank screen. Every employee of this God forsaken company should be charged by the ICC and convicted of crimes against humanity for their abysmal failures as people.",1,1,374.2.4,2024-05-02 21:30:22,,,en,us
Google Play,b63bd231-0567-4ec9-98af-09536596ca77,veerendar goud,good,5,0,374.2.4,2024-05-02 18:55:10,,,en,us
Google Play,dd59f02c-bc8d-406d-9f7d-f1719cb2cc7e,moesat yinkhwin,nice,5,0,374.2.4,2024-05-02 18:13:16,,,en,us
Google Play,f12ed83f-f8f6-4b3d-a7a8-cef75cb6a733,Former Naval Person,"it used to be a good and handy application, but since they cancelled support for symbolic links, it has become virtually useless.",1,1,368.2.2,2024-05-02 17:20:49,,,en,us
Google Play,bc539c6e-69a8-4572-843c-a2e816cfddc7,francine cruz,"How can i stop you sending email? I will not use your app anymore. You deleted all of my important without notice! I been using D.B before pandemic and now that i needed it, all of them are gone!",1,1,,2024-05-02 16:06:08,"Hey Francine, you can Unsubscribe at the bottom of the email, and you can adjust email notification settings with these steps https://help.dropbox.com/account-settings/email-settings. For more reach us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com. Thanks!",2024-05-08 14:15:00,en,us
Google Play,b5c220d8-6100-4c25-80ac-7e1d434f838a,tewelde alem,Yt Uh,5,0,374.2.4,2024-05-02 15:30:27,,,en,us
Google Play,bf20fd04-eeb0-4fde-9d84-f12a2002d7db,Ashleigh Leece,Says it can't upload my pictures. Waste of money.,1,1,374.2.2,2024-05-02 14:15:55,"Hi there, we’re sorry to hear about that. If you'd like, please post on our community https://www.dropboxforum.com/, or contact our team on X at @DropboxSupport or Facebook at facebook.com/Dropbox. We'd like to gather more information, and look into this with you. Thanks!",2024-05-08 04:36:52,en,us
Google Play,69563db2-b9d7-4b28-94d2-4a3781d19dc3,Sohel,Nice app,5,0,374.2.4,2024-05-02 12:40:18,,,en,us
Google Play,34383fa0-4a47-496b-9ba8-fe6c81f459c0,LeeAnn Layton,"Post homework then can't find it. I AM BEING CHARGED 2 TIMES FOR $11.99 ""WHY""",2,0,374.2.4,2024-05-02 07:57:47,"Hey there, we’re sorry to hear about that.

It’s likely you have multiple accounts.

Go ahead and reach out to our teams on Twitter at @DropboxSupport or on our Official Online Community https://www.dropboxforum.com/ so we can have a look, and see what we can do to help.

Thanks!",2024-05-07 21:00:12,en,us
Google Play,96c0541c-778a-46ca-b2ff-c214492431dd,Helen H. Green,Excellent for storing my photos. I have another cloud service I pay for as well but Dropbox is easier to use and is well worth paying for.,5,0,374.2.2,2024-05-02 07:44:57,,,en,us
Google Play,4bdeba86-7dd8-4169-b0a9-7974464a77b0,Solitary Confinement,Used to use it. Went to sign in & couldn't. Everything is gone.,1,1,230.2.2,2024-05-02 00:51:46,"Hi there, we’re sorry to hear about that. If you'd like, please post on our community https://www.dropboxforum.com/, or contact our team on X at @DropboxSupport or Facebook at facebook.com/Dropbox. We'd like to gather more information, and look into this with you. Thanks!",2024-05-08 04:28:22,en,us
Google Play,4e0edc08-0c4b-4d94-8355-ab5769fe3eb1,NAMA N,Nice jhfg,1,0,,2024-05-01 23:23:19,,,en,us
Google Play,e8641826-c2f2-4650-8499-ec101336c4bd,Yob Yob,"Crash and burn! Long time user but the platform is no longer sufficient. Crashes often, can't sort images by date any longer (which is laughable) and they sell all YOUR data to the highest bidder for profit as well as store and distribute YOUR deleted content at will. Moving on after over a decade.",1,1,374.2.4,2024-05-01 23:19:45,,,en,us
Google Play,5e08d723-3f49-403a-a5ba-fcdf208bf8ce,Remy Nsengiyumva,nice,5,0,374.2.4,2024-05-01 23:06:42,,,en,us
Google Play,51bf87ee-43f3-4999-8211-16c21b85d7fa,grek koppa,No longer competitive - I better pay for gdrive or onedrive. Offline files only for premium users - are you kidding? I am leaving just for sake of making your product owners look worse.,1,0,,2024-05-01 17:49:40,"Hey there, all Dropbox account types can make files available offline on our mobile app. Have a look here https://help.dropbox.com/sync/access-files-offline for the steps!",2024-05-07 21:39:14,en,us
Google Play,bae0c8b3-e39e-4910-9e7b-2ce568435515,Sylvain Grossmann,Great. Thanks! Update: Please add the possibility to resize a picture using scan a document or upload a photo.,5,3,368.2.2,2024-05-01 14:44:31,,,en,us
Google Play,5cd3f66b-a4e0-4923-ac84-150d06363127,hinda bloom,Can't get into Dropbox,1,0,374.2.4,2024-05-01 14:27:06,"Hey there, we’re sorry to hear about that. We encourage you to reach out to us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com, so we can get some additional info, and assist. Thanks!",2024-05-07 21:33:44,en,us
Google Play,392a8ac2-f2c6-4cc5-93b5-8d5a172635e9,Matthew,Device limit? I've had this account since 2008 and you're not allowing me to access my data due to a device limit? Total capitalistic clown town behavior.,1,0,374.2.4,2024-05-01 01:27:23,"Hey there, we’re sorry to hear that you’re experiencing an issue with our app.
We would like to get some additional information about this, and help in any way we can. Please reach out to our teams on Twitter at @DropboxSupport or on our Official Online Community https://www.dropboxforum.com/ so we can have a look with you.
Thanks!",2024-05-07 20:58:49,en,us
Google Play,cdbf6bae-416d-4970-8fe7-62c9df790b30,Greg,Garbage,1,0,374.2.2,2024-04-30 17:16:00,,,en,us
Google Play,4498b8e3-440b-4333-a4ff-3639f963b973,P M,"Easy to use , so far so good",5,0,332.2.2,2024-04-30 12:08:06,,,en,us
Google Play,ab2ce419-6905-491f-ac15-2de7dbe798ff,Robert Sotelo,"Old files got deleted due to inactivity. That is ridiculous, Google drive will never do that and it's cheaper I think. Why pay for something that isn't secured? Please avoid this trash app it's a money pit only to lose files if you don't sign in",1,0,,2024-04-30 10:19:57,"Hi, we’re sorry to hear that. It’s important for us to note that if there's no activity for an extended period of time, our users receive an email notification and are prompted to take action in order keep their account active: https://www.dropbox.com/help/security/email-about-inactive-account. We appreciate you sharing your experience with us.",2024-05-08 04:34:02,en,us
Google Play,b34b2ede-1307-452d-9bc3-b808bed58bc0,rix jundi,"Hero to ZERO.. Now it's subscription driven! Thanks for holding all my docs & pictures hostage.. And NO it's not an ""issue"" its blatant; either subscribe monthly or I cannot retrieve my old pics & docs.. Uninstall!",1,3,374.2.2,2024-04-30 06:16:15,"Hey there, we’re sorry to hear that you’re experiencing an issue with our app.
We would like to get some additional information about this, and help in any way we can. Please reach out to our teams on Twitter at @DropboxSupport or on our Official Online Community https://www.dropboxforum.com/ so we can have a look with you.
Thanks!",2024-04-30 06:08:24,en,us
Google Play,633f55ed-5556-4ec3-863a-1adca1b6b882,Byron Chikinda,"All I wanted is more storage. What I got is this poorly designed app with weasel words. For example: This app ""may"" store etc. Either you do or you don't. ""May"" doesn't cut it. Obviously, the lawyers had too much input.",1,0,374.2.4,2024-04-30 03:09:14,,,en,us
Google Play,ddddaa1b-3615-43de-86bf-c279e008d2ca,Chuck D,"Easy to use, as is managing/sharing/copying files!",5,0,374.2.2,2024-04-30 03:04:04,,,en,us
Google Play,3d33bf1d-27a5-43c6-907c-6728f73bcf49,Jote Abnet Tekle,Great,5,0,374.2.2,2024-04-29 21:21:14,,,en,us
Google Play,add0de5f-e0e0-4527-92e6-ccf6a6b4ed9b,Fardeen Sons,Unsubscribe,5,0,362.2.2,2024-04-29 20:56:05,,,en,us
Google Play,d0132854-a4a0-45e8-ae5a-7f7d93e33b97,Mahesh Naraindas Mulchandani,Good,5,0,374.2.2,2024-04-29 19:46:37,,,en,us
Google Play,49ea6cb6-0196-40bd-81ad-ecb8825a9835,Thomas Gray,It won't let me hear what was posted,1,0,330.2.2,2024-04-29 19:00:31,"Hey, Thomas, go ahead and get in touch with us on social media on X at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com, with some additional details, and we’ll be happy to help in any way we can. Thanks!",2024-05-07 21:36:19,en,us
Google Play,0602a7d5-62a6-41ae-9a85-fc9df4861495,Edward Roscoe,"good cloud storage for quite cheap. I have a problem with the vault as it is quite buggy. it's not very stable. it locks itself quite quickly and randomly while uploading a large number of files. and on PC it has stability issues where it would lock, crash and not be able to be opened for long periods of time. It requires constant unlocking and reuploading to be sure it got through every file.",4,44,374.2.2,2024-04-29 18:12:09,"Hi there. We’d like to hear more about your experience, and see if there is anything we can help with. If you'd like that too, please post on our online Community https://www.dropboxforum.com/, or contact our team on X at @DropboxSupport or Facebook at facebook.com/Dropbox, so we can gather more information. Thanks!",2024-05-08 04:26:33,en,us
Google Play,dced3a96-8592-41bc-95ae-2df297121c5b,Camille Arcinas,Can you please add a search function for text files in the Android app just like you've done with iOS? Thanks.,3,0,374.2.2,2024-04-29 05:43:01,"Hey there, thanks for reviewing our app! Go ahead and reach out to our teams on Twitter at @DropboxSupport or on our Official Online Community https://www.dropboxforum.com/ so we can have a look, and see what we can do to help.
Thanks!",2024-05-01 01:59:51,en,us
Google Play,10397ae5-2c45-4341-b600-a44e8c575a00,Aurora Olidae,Great,5,0,374.2.2,2024-04-29 04:40:03,,,en,us
Google Play,3437aaa9-a437-4e29-b811-bfdd302490af,Cameron Lawrence,"can't ever sign in to my existing accounts, never works unless I make a whole brand new account and then that account just never exists again if I get signed out or try signing into it on my PC or Xbox.",1,0,374.2.2,2024-04-29 02:36:24,"Hey there, we’re sorry to hear about that. It’s likely you have multiple accounts. Go ahead and reach out to our teams on Twitter at @DropboxSupport or on our Official Online Community https://www.dropboxforum.com/ so we can have a look, and see what we can do to help.
Thanks!",2024-05-01 01:58:25,en,us
Google Play,5e0a5781-06b9-4c7d-8736-3556899128cf,Jossba Aktear,Good Muslim,5,0,372.2.4,2024-04-29 01:55:49,,,en,us
Google Play,09a40932-a416-40b1-bad6-4f9d542eeae1,Kenneth Fiveash,"Only 2 GB on entry level? Get real! I have 15 GB with Google Drive, free! A total waste of time!",1,1,374.2.2,2024-04-28 23:55:40,,,en,us
Google Play,c583eb7a-9cae-42f8-9828-98c987309bb4,Vincent Wong,👍👍,5,0,374.2.2,2024-04-28 19:12:16,,,en,us
Google Play,4f21c641-dbf4-4a24-96cc-3ae9d81d58d3,GregoryPlayz “PivotAnimationsFan” Spanish Community,now i can use pass my videos from my pc to phone! my older method was mediafire but i like this one more.,5,0,372.2.4,2024-04-28 18:20:58,,,en,us
Google Play,c3eacee2-7f11-43f4-ac11-6e3a6f772d5d,Daniel Martin,So nice not to format anything!,5,0,374.2.2,2024-04-28 15:03:22,,,en,us
Google Play,58dfe436-3028-444d-8cf1-b9ce5b9e3b17,Happier Happy,",👏👏👏😔😔😔",5,0,374.2.2,2024-04-28 13:13:38,,,en,us
Google Play,c91ebb7a-f3c3-4bd2-9a5b-fbc352a4b33c,Perry Wilkerson,Great,5,0,374.2.2,2024-04-28 08:30:45,,,en,us
Google Play,e07d4010-a981-4a11-97bf-1f8435f26b64,Mikee Introna Entertainment,"I pay every year for 2 TB. I'm a client since years. I will give 5 stars once the y will upgrade the app putting a botton which allows you to pause all the uploads!.. once you start to upload the files you can't pause them.. just delete them.. and this is frustrating as sometimes you need more data availability and you can't because dropbox starts automaticly the upload itself.. maybe I don't know how????.. whou you ""dropbox"" explain how?. Many thanks..",3,3,374.2.2,2024-04-28 05:32:39,"Hey there, thanks for reviewing our app. Regarding your upload suggestion, we encourage you to post about it in our Share an Idea section https://www.dropboxforum.com/t5/Share-an-idea/ct-p/101002000 of our Official Online Community. There, it can be seen and voted for by others, and gain the attention of our team. Cheers!",2024-05-01 01:57:25,en,us
Google Play,a0a39d32-66ea-4369-83cc-a78efffe3928,Bre Jones,Can't get on the app . Code not working,1,0,,2024-04-28 05:16:13,"Hey there, we’re sorry to hear that you’re experiencing an issue with our app.
We would like to get some additional information about this, and help in any way we can. Please reach out to our teams on Twitter at @DropboxSupport or on our Official Online Community https://www.dropboxforum.com/ so we can have a look with you.
Thanks!",2024-05-01 01:56:15,en,us
Google Play,9fa9b487-e827-4eb6-a1ce-26ae609d9bfb,Brent Rollins,My go to app for all file storage.,5,0,372.2.4,2024-04-28 04:49:24,,,en,us
Google Play,c2bc7e1f-be1c-4e8d-b6ed-e75c2cf94631,Beautiful Woman,"I've been using Dropbox for ten years. All of the Information I've had on here since 2013 is still in tact and ready for whenever I want to go back to it. I pay for the extra storage, and I don't mind. I have pictures, stories, and videos on Dropbox that I feel secure aren't going to disappear. I even use it to write a novel that I am working on, and I love making chapters that turn into seasons. Just remember to save your work periodically. ❤️",5,102,374.2.2,2024-04-28 04:20:37,,,en,us
Google Play,3e109eea-a36f-496a-b68d-7faad4dc505d,Freeman Afolorun,Excellent app,5,0,340.2.4,2024-04-28 03:58:19,,,en,us
Google Play,bafe5677-aff8-4bb4-8fd9-7a3d69197188,Rock NRoll,Horrible n so hard to cancel....stay away...,1,0,372.2.4,2024-04-28 03:15:53,"Hey there, if you need to cancel your subscription have a look here https://help.dropbox.com/accounts-billing/cancellations-refunds/cancel-mobile for the steps. For further assistance, please reach out to our teams on Twitter at @DropboxSupport or on our Official Online Community https://www.dropboxforum.com/. Cheers!",2024-05-01 01:55:41,en,us
Google Play,582ec287-944a-4c01-a0ee-f1cb65a384c0,Brandy Anne,Drop box is so convenient and saves me time so I don't have to drive to a location to sign papers or time sheets etc.,5,0,374.2.2,2024-04-28 01:47:26,,,en,us
