user_name,review_description,rating,review_date
Norma Clark,great,5,5/6/2024 18:13
Britt Woodrum,Reliable,5,5/6/2024 17:57
E Davis,Working well so far,5,5/6/2024 16:42
Kimberly K,Love it No complaints!,5,5/6/2024 16:37
Krystal Shangle,I like the lay our and the ease in finding what I'm looking for.,5,5/6/2024 15:41
Fresh Faces,Need more space for photos,3,5/6/2024 12:59
Roger Leclercq,Easy to use,5,5/6/2024 9:28
Jhona Manganip,It's store a lot a pictures,5,5/6/2024 8:12
Tracey Boyd,Has saved me more than once from losing pics!,5,5/6/2024 6:27
Rosa Williams,Love that I was able to transfer all my photos over with such ease. Would highly recommend. ð???,5,5/6/2024 5:40
Christy Hall,I really appreciate it,4,5/6/2024 5:26
suzanne howell-gleason,Love going through pictures,5,5/6/2024 5:12
Lucas,It allows me to save things so I can print them.,5,5/6/2024 4:38
Ray Rudd,I enjoy having access to my photos on multiple devices.,5,5/6/2024 4:05
lesa kriescher,Good app. Particularly the on this day feature. They show you the pics taken on this day years previous,4,5/6/2024 3:56
Tom Brittenham,"Always wanting me to pay for anything more, over and over, I enjoy the free stuff thanks",2,5/6/2024 3:24
Greg Francis,This is the most unintuitive photo app I have ever used. It seems you have gone out of your way to make everything difficult. How about you allow the user to create an album and then upload photos to that album from their (Android) phone?. It's not rocket science.,2,5/6/2024 3:20
Elizabeth Masters,Ideal for storage if pictures,5,5/6/2024 3:09
Jesse Duarte,App user friendl,5,5/6/2024 1:57
Leesa Dohman,Ifind it a little hard to navigate. I like to know that all of my photos are here. So I can remove goggle photo. Still will continue to use.,4,5/6/2024 1:10
Steve Tribbitt,Easy and good,5,5/6/2024 0:56
Christine Anderly,"Great but.. I don't like that it shows All the photos on my Alexa. I rather choose what I want to display. I have to go in and delete sensitive photos, I don't want running in a loop in my living room!",4,5/5/2024 23:46
Shelley Maceda,Love seeing pictures from years ago and so easy to use,5,5/5/2024 22:54
Rich Benjamin,Convenient.,5,5/5/2024 22:39
Chris,Need more videos please are options to buy more.,3,5/5/2024 21:56
Marlee Brinkman,It's a good app overall and is nice to be able to store photos on the app and be able to access from any device. The downside is not being able to customize the order of photos in albums. Currently you can only organize by date or photo name,3,5/5/2024 21:52
Clong 50,I like it just still dont have enough space for videos,4,5/5/2024 21:49
Nanette Blair,Love this app. So easy to store and find photos. I have years of photos stored.,5,5/5/2024 21:38
Debra Lechtenberg,Difficult to down load pic but once did lov it.,4,5/5/2024 21:13
W Mahar,Play store a$$ wipes! Don't use the keyword resize if it can't resize. so damn frustrating,1,5/5/2024 20:48
victor Rider,All good,5,5/5/2024 20:42
Chuck Waters,Sweeeeet,5,5/5/2024 19:44
Shaun Patterson,Fab,5,5/5/2024 19:19
Andre Marria,Busy,5,5/5/2024 19:15
Lisa Mason,"Easy to use, saves all photos and videos, love it x",5,5/5/2024 19:05
Candyce Allsobrooks,When I accidentally delete photos off my phone that I don't want deleted I know I can run here and recover them I accidentally formatted my SD card instead of USB drive and panicked for a second. Then I realized all my photos are automatically saved here!,5,5/5/2024 19:00
Keith Gulley,Love it,5,5/5/2024 17:54
Shannon Zwaan,Good,5,5/5/2024 17:28
An Le,"Horrible with the latest version of the app. All my pictures in my album dissappeared, and I cannot view them on my phone or PC using the app. I can still see them using the firestick on my TV. How do I retrieve these photos that dissappear from my Amazon photo account?",2,5/5/2024 16:57
Randeep Bhatia,"I am a prime member and still I'm limited to 5GB storage for photos, while members from other countries have free unlimited photo storage. Not fair.",1,5/5/2024 13:39
fay rutland,Love to see pics easily,5,5/5/2024 11:58
EphemeralStar,Awesome,5,5/5/2024 11:46
Hilary G,When I first had this is was great now I can't get it to upload new pictures and I have tried every way possible,3,5/5/2024 11:30
Janet S Barnett,It works great for me.,5,5/5/2024 9:49
Thomas Tracey,It's not bad weed out the few bugs and it'll be 5â?? for me sometimes it won't let you press the Album tab or the other ones it gets stuck.,4,5/5/2024 9:37
Farhana Sufi,"I want to rate it 5for the unlimited photo storage for Prime members, but the app's manual upload mode is the worst! It keeps hanging while uploading photos, doesn't allow me the option to ""select all"", and often doesn't give me the option to go back to manual upload once it has hanged, I had to reinstall several times. The web version from a PC is better, but I need to first transfer all my photos to my PC!",2,5/5/2024 9:15
Gramps Camputaro,It's wonderful the way they put together the albums with their music so that you can really enjoy your photos,5,5/5/2024 8:42
Lucy Lucy,Great,5,5/5/2024 6:36
LuAnn Lovegrove,I love seeing memories of years past.,5,5/5/2024 5:35
Richard Hooker,I am still getting used to it.,3,5/5/2024 3:39
PAM Saari,Love using this application for my photos,5,5/5/2024 3:38
Gwen Hester,Brilliant to see all your photos,5,5/5/2024 3:33
Gresh,"It is good, but takes time to delete pictures.",5,5/5/2024 3:12
Christine Dix,Access to Photos,5,5/5/2024 3:04
Pam Harris,Easy to use!,4,5/5/2024 3:02
Dana Johnson,Easy-to-use,5,5/5/2024 2:23
Raylene Knight,Easy to use,5,5/5/2024 1:47
Michele Stephens,The photo I took was beautiful but the canvas delivered was absolutely beautiful. Thank you ð???,5,5/5/2024 1:08
Ashley Geiger,Love everything about this app. I absolutely love how it organizes each & everyone one of my photos and love that you can print out book photo album and single photo..this app is amazing ð?©·ð?«¶,5,5/5/2024 0:35
Marcel Webb,easy to navigate.,5,5/5/2024 0:03
Angela Cooper,Love it .. I have no problem at all with it,5,5/5/2024 0:01
Jennifer Browne,I can always find the photos i thought I'd lost,5,5/4/2024 23:36
Allen H.,Easy to use.,5,5/4/2024 22:07
Brian Mattson,Quit asking me to rate the app.,4,5/4/2024 21:10
Mr. James Rex,I like the way we add select and create images to my taste,4,5/4/2024 20:26
Joe Bessler,Excellent,5,5/4/2024 20:15
Alexis Cunigan,"This app was good and I ordered many pictures from here, but now when I try to order photos it tries to redirect me to amazon printing. After it redirects me it becomes extremely hard to order prints when with amazon photos it was extremely easy. Is there anyway you guys could fix this problem?",2,5/4/2024 19:44
Rachel Wiester,Easy storage,5,5/4/2024 19:41
David Dorr,Love it,5,5/4/2024 19:20
Juliana Osborne,Easy to navigate,5,5/4/2024 19:17
Keith Ruddick,Easy to use on all devices.,5,5/4/2024 18:17
Gustavo Henrique,Very good app. I recommend,5,5/4/2024 18:11
Ebony â??THE CRAFTY GURL!!â? Gilkey,Love the ap0,5,5/4/2024 17:26
Larry Stewart,Great way to store photos.,5,5/4/2024 16:55
Lorraine Whyte,Ok but not much storage space,4,5/4/2024 16:45
Colin Edwards,It's a gr8 place to store your memories but when you download them It want let me put them in the order I want but its still great,4,5/4/2024 16:12
Darren James,Easy to use ð??,5,5/4/2024 14:49
penny webber,Great item,5,5/4/2024 13:56
angus hamilton,ð??,5,5/4/2024 13:22
Mya Taylor,Good,5,5/4/2024 11:40
MARCELO SIQUEIRA,Great option for storage over the years,5,5/4/2024 10:02
Dan McBrien,"Haven't used much, but it is so far easy to review pictures.",5,5/4/2024 8:32
Vonnie Coyle,Great photo app,4,5/4/2024 7:17
Rick Pardo,I enjoy using this user friendly App.,4,5/4/2024 7:06
Stan Patterson,Great for storing photos,5,5/4/2024 6:55
Erika,Love Amazon Photos!,5,5/4/2024 5:02
Allison Firman,Great,5,5/4/2024 4:10
RICKEY PETTY,Like it so far works really good,5,5/4/2024 3:50
Adrian Thompson,Would like to be able to delete duplicate photos more easily,4,5/4/2024 3:39
Joseph Portz,"Seems to work about half,i would be very reluctant to give up my photo on Google at this point. I have 1700 photos that won't up load so at this point this app is novelty at best.Even this review process is about half. You should be telling me if i can print,back up photos,and buy photos! Don't give up your Google storage... Normally prime is very impressive they jumped th gun on this one",1,5/4/2024 3:23
Kike â??Yupyâ? De LeÃ³n,"I like this app, very useful to keep my photos safe.",5,5/4/2024 2:06
Sharon Carney,All good,5,5/4/2024 1:55
Diane Hewitt,,3,5/4/2024 0:30
Linda Corder,Try to finish this process of reconstructioning a decent app to use. It's pointless! This app is as difficult to use as the gallery app was! Don't try it!,1,5/4/2024 0:24
Jackson Austin,I'm currently still working with the application but so far it seems to be a pretty good way to store your photos time stamped and dated which works for me thank you....,5,5/4/2024 0:22
Jos Rooke,Love how organized this is,5,5/4/2024 0:14
Theresa Grove,"Don't know yet, just started let you know soon.",5,5/3/2024 23:39
Hemi Madman67,Love it,5,5/3/2024 23:21
christine flood,Convenient,5,5/3/2024 23:04
A Google user,ð??,5,5/3/2024 22:58
Gail Chism,Beautiful pictures.,5,5/3/2024 22:37
Don Norridge,Can't fault it.,5,5/3/2024 22:37
John McDowell,Never had an issue and it organizes my photos beautifully!,5,5/3/2024 22:15
Daren,Amazing,5,5/3/2024 21:51
Lola Lampert,Great,5,5/3/2024 21:50
mike shields,Awsome,5,5/3/2024 20:56
joe Thanks,ð??ð??ð??,5,5/3/2024 20:02
Lucinda Reynolds,I was so happy to see pictures that I had lost when my last phone quit working,5,5/3/2024 19:14
jennifer cheshire,"Lovely, convenient way to store and share my photos.",5,5/3/2024 19:04
Charlie Barrett,"Even though shuffle is on, it still shows the same photos everyday and I have over a 1000 photos.",3,5/3/2024 18:36
jax Russell,Great app,5,5/3/2024 18:34
Alisha Rodriguez,Best place for recording memories.,5,5/3/2024 18:18
Elaine Vickers,Love the app! Great to have my photos available on all my devices.,5,5/3/2024 17:16
official8k 1,Fantastic Good ð??,5,5/3/2024 15:17
Donald Caul,"Very intuitive, smooth app",5,5/3/2024 14:22
darryl gray,Nice to see pictures of your times in life On the tv screen,4,5/3/2024 13:35
david jerath,God app so far,5,5/3/2024 13:32
peter dodd,Reminds me of past experiences loves etc,5,5/3/2024 13:29
Michael Long,very easy and convenient,5,5/3/2024 13:01
VÃ­ctor ColÃ³n,Reliable and easy to use.,5,5/3/2024 10:21
Bento Pereira,"Very limited app. Frequently freezes. No auto rotate photos. Can't change photo date. The search tool is useless: I have several photos with barcodes in them, and when searching for ""barcode"" shows zero results. Google Photos has much much better AI search tool. Keeps imposing adding new folders to photo uploads, when I clearly have defined that I only want one folder to be uploaded. Once in a while other folders are being uploaded without my consent.",1,5/3/2024 10:12
jack cole,It deals with amazon,1,5/3/2024 9:56
lisabocook,"Exceptionally easy to operate. Fast, smooth, efficient transfer.",5,5/3/2024 8:07
Quincy Gordon,Cool beans,5,5/3/2024 3:56
Norma Jalina Alexander,Super,5,5/3/2024 2:48
Saundra Witherington,Super easy and never any issues.,5,5/3/2024 2:44
Clay Dorough,Works as intended,3,5/3/2024 2:39
ezra gut,Yada Yada yada,5,5/3/2024 2:33
Lary Crews,Amazon photos is still terrific. Unlimited storage. Works automatically. Been using it for 7 years. Every photo shows up almost immediately from either of our phones. Love it.,5,5/3/2024 2:22
Philippe â??Noorâ? Reverchon,Thanks for the service ð???,5,5/3/2024 2:21
J G,Awesome app,5,5/3/2024 1:09
jv Scott1,How can I add pictures to a previously set viewing?,4,5/3/2024 0:38
LISA MCMILLEN,Keeps all my photos safe and in one place.,5,5/3/2024 0:24
Kathy Fields,Unlimited Photo Storage great!!,5,5/3/2024 0:08
Tara Hope James,"Love that I can share my photos with my partner or my contacts. Also, they make daily moments, and I can use the photos for my Fire TV. I really love this app and will recommend it to others.",5,5/2/2024 23:55
Helen Blair,Good app. Better than Google pics,5,5/2/2024 23:48
Willis Linn,Being able to share photos and show people things they haven't seen out in the woods it's myp of showing people there's more than just woods outside from Fossil Rock to knots in trees to sunsets snowfalls all those things have beauty in them you can't see inside your home,5,5/2/2024 23:29
Sue Bakin,"Really easy Find all your photo,s in one place Saved photos so keeps them safe Better than paying for Google photos in the cloud Thank you",5,5/2/2024 23:16
sharon johnston,Brilliant ð??,5,5/2/2024 23:09
Patricia Christian,I really like the ease of finding pics,5,5/17/2024 17:01
Liz Smith,Love this...if something goes wrong with my phone I still have my photos,5,5/17/2024 15:42
Melissa Curtis,Love having pics quickly,5,5/17/2024 15:20
Louis Troutman,Excellent,5,5/17/2024 15:15
Bob Ashworth,Excellent search capabilities.,5,5/17/2024 15:08
Rinaldo Wouterson,"Doesn't let you import from Google Photos, worthless if you want to switch around...",1,5/17/2024 13:48
Ham Saffar,Free and unlimited Hi Res cloud storage for your all your pictures... What more can I ask for. One of the many useful benefits of the prime membership.,5,5/17/2024 13:44
Amanda Gamble,Easy to use and store photos,5,5/17/2024 13:30
Maria Farneschi,Nice to look back in time.,5,5/17/2024 11:36
Harry Miller,Good but I'm still learning how to use it,4,5/17/2024 11:25
Tony Penson,I'm able to save my photos for a long long time !!! Thanks,5,5/17/2024 11:14
Danny,So far so good Happy,5,5/17/2024 10:27
Mandy Creighton,Great just love this app,5,5/17/2024 10:14
francis foley,Easy to use,5,5/17/2024 9:24
Gene Kost,Clarity and timestamps great,5,5/17/2024 9:15
Jay Bee,"Corruption at Nevada VA hospitals! I believe that justin is using Burp Suit, Frida, ADB Shell, Javascript, google Firebase, and/or AndroGoat for stalking, harassment, identity theft, and cyber crimes. I viewed some information about SSL/TLS Bypass and I am experincing the same problems. VR&E is supposed to help disabled veterans get training to obtain suitable employment. They aren't supposed to allow racist corrupt employees to abuse them by doing identity fraud or illegal cyber Maybe internati",1,5/17/2024 7:49
Sabrina Samson,"I don't need 10 or so seconds of ""photo deleted"" at the bottom of the screen. I'm trying to delete a bunch of photos individually as I need to look at them first. It's going to take forever with that message at the bottom that's hard to get rid of.",3,5/17/2024 7:34
Kyra Jones,Excellent and very useful,5,5/17/2024 7:01
Jay Ainsworth,"The only way to store, view, retrieve, organize or print pictures with ease.",5,5/17/2024 5:59
Jamie Nelson,Tho smgood app to store pictures,5,5/17/2024 5:29
Catherine Burrell,Easy to use and love the storage.,4,5/17/2024 5:26
Elaine Lawes,"I just love taking photos, and you are looking after them ð??",5,5/17/2024 4:10
sarah harkness,I love Amazon Prime this is a nice free feature it uploads all of my pictures fast and is easy to retrieve them delete them etc. I use this app daily...great job Amazon I love it!,5,5/17/2024 3:54
Mike Fackrell,Easy to use,5,5/17/2024 3:40
Nathan Alan,"Uploading photos to the cloud is automatic and typically fast. Sometimes I am in the dark about when my input is needed, when my help is needed, and if so how much for how long? I want to help, just what specifically do you need my help with?",4,5/17/2024 3:27
Kara Shaw,"Love this app, love that is free with Prime",5,5/17/2024 3:23
Sandi Dyer,this is cheaper and works great,5,5/17/2024 3:13
inerit,Fast updates,4,5/17/2024 2:18
Kelly Smith,Great fast and fun,5,5/17/2024 2:07
Tiira Vall,Photo storage is great!! Wish I had more video storage,4,5/17/2024 1:56
Kim Secker,Easy too use,5,5/17/2024 0:08
Denise James,This is a convenience for me. Thank you,5,5/17/2024 0:07
A Google user,The backup to my pics is wonderful. No more worries.,5,5/16/2024 23:56
Jennifer Watson,Easy to use,5,5/16/2024 23:33
Ouida Norris,I love the reminder of photos done that day in the past. Pretty easy to use love the lay out,5,5/16/2024 23:28
Maarten Schoonheim,Super deal for backup of pics,5,5/16/2024 23:15
Pamela Morton,Been using this awhile and love the app,5,5/16/2024 22:56
Jody,A great way to store my pictures.,5,5/16/2024 22:54
Nancy Ohmann,I want to cancel this service!,1,5/16/2024 22:46
Will Calhoun,Good stuff!,5,5/16/2024 22:09
Steve R,Constantly turning on auto-save for folders I have specified not to. Ridiculous to have a recurring issue with something so basic.,3,5/16/2024 21:49
Jorge Ortiz,Excellent,5,5/16/2024 21:37
Cathy Minor,Easy and works great,5,5/16/2024 21:28
Don Foley,Great!,5,5/16/2024 21:25
barbara bedell,Fun looking at memories,5,5/16/2024 21:14
Andrew Kaczmarek,Great App,5,5/16/2024 20:58
Barbie Hernandez,Easy to use so far! Love that is unlimited storage!!!!,5,5/16/2024 20:56
Henry Hernandez,I'm having problems with adding my pictures to screen saver on my fire stick.,5,5/16/2024 20:48
Shelley Buck,Good,5,5/16/2024 20:38
Tina Naomi Taytanya Smith,"Great for pictures, sharing moments",5,5/16/2024 20:30
Tina Elliott,Easy and free to use,5,5/16/2024 20:09
Jodi Soltis,â¤ï¸â¤ï¸â¤ï¸â¤ï¸ The unlimited storage!,4,5/16/2024 19:25
Brian Hall,Great place to store photos,5,5/16/2024 19:04
Stephanie Votrain,Absolutely easy to use and I know my photos are backed up,5,5/16/2024 18:17
Kayla Harper,You can choose which albums automatically upload!,5,5/16/2024 17:46
Dan K.,Great!,4,5/16/2024 17:36
Virginia Sunshine,ty. Very nice ð???,5,5/16/2024 17:00
todd ollendorff,ROTTEN -- Rip-off. Prints are worse than any I have ever seen. They do not offer refunds even if it is their fault - only store credit so that you can get their ******.,1,5/16/2024 16:43
RenÃ©e Grenier,Very categorized and helpful,4,5/16/2024 16:10
Zack Stanley,Works great!,5,5/16/2024 16:08
Ric Jenkins,"Not used app yet. Advert brags a out ""unlimited storage"" etc. In setting up the app it has already come up with ""memory full"". How disappointing after all the hype!",1,5/16/2024 12:02
Diana Garcia,Great,5,5/16/2024 10:27
SIAV ibiza,"Love it, and highly recommand it",5,5/16/2024 8:18
Festival Tim,Lots of photo storage!,5,5/16/2024 6:13
Jack Malone,Love using this app to keep my memories safe,5,5/16/2024 5:56
Stephen Fox,It like it's designed for dumb people. Lol,4,5/16/2024 5:36
David Blais,Ok with the speed of uploading to my phone.,5,5/16/2024 4:39
Aimee,Awesome app,5,5/16/2024 4:29
Anh Virden,Love it and so convenient. Thank you Amazon ð???,5,5/16/2024 4:19
Donna Jones,Awesome,5,5/16/2024 3:59
Belinda Marasco,I love that it stores all of my pictures,5,5/16/2024 3:12
William Lumm,Excellent,5,5/16/2024 2:31
Bruce Doghan,Intuitively designed,4,5/16/2024 2:29
Margaret Mayton,Fun fun fun ! â¤ï¸ it,5,5/16/2024 2:18
Madison Full,easy to use,5,5/16/2024 1:34
Kathleen Litke,Like the app,5,5/16/2024 1:00
Quentine Holley,Able to download alot of memories. Great app!!,5,5/16/2024 0:28
Rebecca Brown,I wish it wouldn't pop up at inconvenient times,4,5/16/2024 0:21
Gisela Jara,Love it! Easy and practical!,5,5/16/2024 0:02
Tammy Fuller,"I just would like to be able to choose what gets uploaded, and be able to delete photos without a 90 day option.",4,5/15/2024 23:49
Joseph N,"Easy app to use. I can honestly say this is the safest app to keep all your Photos in . In the past My phone has been stolen, my google account highjacked, but not my Amazon Photos ! Very happy that I have been using this app now for almost 8 years.",5,5/15/2024 23:42
Steve O'Connell,Easy to use and organise,5,5/15/2024 23:35
Danny,"Amazon Photos' primary benefit is its free unlimited photo storage for Prime members. The application/interface as a whole is OK, but there are some areas for improvement. -1 star for not automatically sorting images into the album names they were uploaded from. -1 star for taking away the feature that allowed users to delete photos from the cloud and local storage simultaneously. Please, please bring it back.",3,5/15/2024 23:26
Ronald V Odoski,Love Everything Amazon Does.,5,5/15/2024 23:25
Charlie Goes,So far so good,5,5/15/2024 23:12
lydia kodjo,I's very good to keep your pictures and to shop,5,5/15/2024 22:17
Sharon Hanes,"Love having a place to store my photos rather, than in an old shoe box under my bed!",5,5/15/2024 22:12
Joshua Rothman,Amazing love â¤ï¸ it,5,5/15/2024 21:39
Billy Porter,Good but says I've got 2.8 of 5gb free for video but stating its full ?,4,5/15/2024 21:38
Leslie Dingess,Works great,5,5/15/2024 21:34
Michelle R,Please add Object Eraser... then 5 stars!,4,5/15/2024 21:27
M C Hudson,Great ð??,5,5/15/2024 21:16
John Ward,I like it. Seems to work alright.,5,5/15/2024 20:52
Heidi Netteler,I love being able to delete my photos from my phone to free up space and still be able to find everything I snapped on Amazon Photos,5,5/15/2024 20:38
Cheryl Knight,I would not change a thing from what I have used. I think it's great,5,5/15/2024 20:22
Jackie M.,I love how this app shows me pics from that day years back. What a great keep sake it is.,5,5/15/2024 19:53
debbie sempter,Great app,5,5/15/2024 18:41
Natalie Sedlacek,Good service,5,5/15/2024 18:04
Simon,Does a good job,5,5/15/2024 17:30
Mick Dumelow,Easy to use,5,5/15/2024 17:05
Julie Engle,Excellent quality,5,5/15/2024 16:27
Pam Jentges,Easy-to-use,5,5/15/2024 16:03
Roy Aldworth,Love it,5,5/15/2024 15:46
David O,Need help clearings memory for photos,3,5/15/2024 14:55
Nicole Wanamaker,So easy to set and forget,5,5/15/2024 14:51
Graham Davis,Good,5,5/15/2024 14:29
david jellison,Easy to use,5,5/15/2024 13:44
Peter Ladaniwskyj,Excellent ð??,5,5/15/2024 11:05
Sheila Birchfield,Easy to use,5,5/15/2024 8:30
Jeanie Knipper,Not really used yet,4,5/15/2024 7:43
SilverFox 55,The best most easiest backup I have ever experienced! Thanks Amazon for making my memories matter!,5,5/15/2024 7:12
Missy Cadarette,Very good,5,5/15/2024 6:59
N.M.Q. Herron-Ackerson,Very easy to use!!!,5,5/15/2024 5:58
Joan Perkins,Love it!,5,5/15/2024 5:26
Ruth David,Super easy to upload photos!,5,5/15/2024 4:46
jamie hiott,Love how the pics are organized by day!,5,5/15/2024 4:42
Brooke,not user friendly. some of my photos won't show up after being uploaded even if I upload manually.,1,5/15/2024 4:37
G. Clayton H.,Easy to use...,5,5/15/2024 4:36
Samantha Wheeler,Absolutely love the unlimited photo storage but I wish the video storage was more and 5g,4,5/15/2024 3:59
christina Cansler,Super easy and convenient! Thanks to Amazon photos I will not have to purchase extra space on my phone which saves me money!! ð??? ð??? ð??? ð??? ð???!!,5,5/15/2024 3:57
Sue Harris,I just like it!!,5,5/15/2024 3:41
Lovely â??Heathenâ? Heathen,Easy to use an set up folders like any other photo app can choose favorites,4,5/15/2024 3:16
Kepa Totorica,"Worse than Google photos. But with free photos for prime members, it is pretty sweet",5,5/15/2024 2:26
Rob Fleming,Love the ease of use and would highly recommend.,5,5/15/2024 1:52
Natalie Carroll,"Update: I finally learned this app just needs 2b opened 1x daily for continuous unlimited photo uploads but video storage cost extra ð?¤? over 5gig allowed for Prime Members. My Android, Moto 5G ð??± works great actually since this was merely pilot error ð?«£ð?¤£ð???ð?¤£ð??, ty -Natalie an Amazon Prime Member.",5,5/15/2024 1:44
cheryl carroll,I use this all the time to have pictures for a school,5,5/15/2024 1:36
susan escobedo,I've used this app since my daughter shared it with me yrs ago. Absolutely a best idea,5,5/15/2024 1:11
Paula Wright,Like the organization and the memory pop-ups.,5,5/15/2024 0:51
Erica Coles,Love the daily memories that pop up.,5,5/15/2024 0:24
Robert Banach,"Fair app... Needs better way to put in folders and then better way to search... But, as a backup to your photo backup, this one works ok...",3,5/15/2024 0:10
Fiona May,Love getting the reminders,5,5/14/2024 23:52
Valerie Ekholm,Love it!,5,5/14/2024 23:50
Aden Wertz,it's great for backing up photos,4,5/14/2024 23:19
IshPal the Retro Gamer,"This Amazon Photos app is a good app to my photos, and I made my own albums. Such as the nostalgia album, the vacation album, and other albums. Thank you Amazon!",5,5/14/2024 23:18
Julie Butler,So far so good,4,5/14/2024 22:28
Harry Houghtaling,Good app for quick modifications of photos.,4,5/14/2024 22:20
Leslie Perry,Great app.,5,5/14/2024 22:20
Brenda Smith,"So convenient, and I love the Daily Memories.",5,5/14/2024 22:15
Kim Walker,Yes I like,5,5/14/2024 22:08
Kang Chen,"Great for simple unlimited storage if you have Amazon prime. No idea how it is for non prime users though. Also, might want to read the user agreement carefully if you really care about privacy and stuff. Companies are trying different ways to train ai models you know...",5,5/14/2024 22:06
Ken Castle,So far ot has been great.,5,5/14/2024 21:58
Doris Robinson,Says unlimited but when I go to get storage says it's full?!?!,1,5/14/2024 21:50
Vivian Clark,I like the way the photos are grouped.,5,5/14/2024 21:38
Dee Tree,I like my photos in one spot. It groups your photos in separate folders The only thing that I don't understand is it will put a grey stripe over your older pictures so sometimes you aren't keeping old pictures. I had rated it at 5 but since I can't get old pictures I am bringing it down til 3,3,5/14/2024 21:35
K M,Never will lose my photos!,5,5/14/2024 21:32
Michael Onzuka,Easy to use.,5,5/14/2024 21:32
Robert Kamenzind,Second 2 none...!,5,5/14/2024 20:31
Bettie Saunders,Great!!,5,5/14/2024 20:17
Shari Yager-Lisk,Easy to use great quality,5,5/14/2024 20:15
Stephanie Whitfield,"Love... Love... Love!!! Update: I'm taking away one star because I was notified that my videos are no longer being uploaded to my cloud due to a lack of video storage, yet I had a 1-2T storage that I'm now being told has expired. Really? How ð?¤? and why. Yet, there is no additional information on how to secure more video storage space!!",4,5/14/2024 19:48
Lena Gibson,I really like this app,5,5/14/2024 19:41
lori vought,I don't have to worry about my pictures,5,5/14/2024 19:10
Robert McCooeye,Great for backing up photos.,5,5/14/2024 18:49
Paul Shadlock,It work for me well impressed Like it a lot,5,5/14/2024 15:46
bishop agbonlahor,This app has helped me in the orderly arrangement of my pictures and videos and give me a yearly reminder bringing memory back,4,5/14/2024 13:08
Ben Sturgeon,One of the best to ever have,5,5/14/2024 11:38
Amy Cox,So far it's working out great... Possibly better than Google... Definitely Still satisfied ð???,5,5/14/2024 10:56
Victoria Howell,Simple and easy to use,5,5/14/2024 10:48
Shannon Duffy,Wonderful photo app!,5,5/14/2024 9:01
Dominique Uriza,It's really helpful and has a real goood deal for the storage,5,5/14/2024 8:55
Todd Ebert,Nice app,5,5/14/2024 8:29
Hilda Blanco,Good,5,5/14/2024 8:29
Katherine Braun,Great!,4,5/14/2024 8:17
Aina â??Monkeeâ?,Not bad.. it's an extra back up for photo's,4,5/14/2024 7:58
Charlotte Mwagbe,"Love this app. Everyone loves my tv slide show, including me! My sister wants it on her TV so she's next!",5,5/14/2024 7:48
Joseph Smith,Fun look back over the years of old photos.. update it's great to get some random pics from the past to look at,5,5/14/2024 7:44
Nicole Kotowski,It's a good app,5,5/14/2024 7:09
Jerry Benson,Ok,5,5/14/2024 6:49
Amber Holznagel,Love this app!!,5,5/14/2024 6:00
Charyl Engelman,Can't find photos,1,5/14/2024 5:46
Chuck / Margaret Campbell,Like it.,5,5/14/2024 5:31
Apu Oghenekevwe Anointed,Why is it difficult to upload photos now,5,5/14/2024 5:18
Keith Ikwoanimo,Easy and simple to navigate and use.,5,5/14/2024 4:53
Sergio Ortega,Awesome,5,5/14/2024 4:08
Derek Overton,Great app,5,5/14/2024 4:08
Gary Thompson,works great for me. nice to have on one secure site.,5,5/14/2024 4:04
Ray Collins,"Great for storing pics and videos, terrible for search....would be great if you could search metadata",4,5/14/2024 3:23
Truth is Subjective 2 Interpretation,Decently good app,4,5/14/2024 2:33
C Das,"Good app, annoying notification. There is no way to tell the app to stop asking me to turn on automatic upload. I have to disable all notifications in os ð?¤¦â?â??ï¸ð?¤¦â?â??ï¸ð?¤¦â?â??ï¸ð?¤¦â?â??ï¸ð?¤¦â?â??ï¸ð?¤¦â?â??ï¸",3,5/14/2024 2:12
Carol Webber,Great to order picts for projects but must plan ahead because of a movement disability. Takes time for home delivery.,5,5/14/2024 2:00
Pinocioprincess,Again very difficult for me as im not genius computer but learning well,1,5/14/2024 1:54
Suzanne Messmer,I love that this is a bonus prime member option. It works as good if not better then Google. Again Amazon comes out on top in my personal opinion.,5,5/14/2024 1:29
Annette Marshall,Nothing that l care to discuss,4,5/14/2024 1:05
D. Marshall,Good so far!,4,5/14/2024 0:16
Maureen Baumber,Great,5,5/13/2024 23:59
jane murray,I really like it because it's easy to use,5,5/13/2024 23:55
Clydene Maynard,Very satisfactory,5,5/13/2024 23:54
Clive Bellman,"Generally, good",5,5/13/2024 23:47
Steve â??Akheronâ?,"Easy to use, quick in the file transfers. Easy access to your stored files.",5,5/13/2024 23:39
Willie Taylor,Love it,5,5/13/2024 23:31
Brian Speck,An added bonus to my Prime subscription.,5,5/13/2024 23:16
cameron nemitz,Great app love that my prime comes with this,5,5/13/2024 23:01
mark ohly,Awesome app,5,5/13/2024 22:56
Deborah Hotovy,I feel confident that my photos will not be lost due to a phone problem.,5,5/13/2024 22:53
GiGi **,I happy I can clear storage for free,4,5/13/2024 22:29
Amanda,I love this app,5,5/13/2024 22:04
Tony Cummisky,I enjoy the 'On this day' function.,4,5/13/2024 21:39
Mizuho,"I would've given this app a 5 stars, but due to a problem that hasn't been fixed it seems that's not possible. In the previous versions of this app gifs were playable, now it's not, which is truly disappointing. I might revert back to one of the older versions of this app.",1,5/13/2024 21:18
